tmdbId,movieId
51980.0,563
24405.0,564
11655.0,565
11800.0,566
8223.0,567
14587.0,568
31504.0,569
41653.0,570
53185.0,571
95743.0,572
23637.0,573
17600.0,574
10897.0,575
349394.0,576
21352.0,577
68806.0,579
37345.0,580
32562.0,581
47507.0,582
25403.0,583
124304.0,584
9066.0,585
771.0,586
251.0,587
812.0,588
280.0,589
581.0,590
80350.0,591
268.0,592
274.0,593
408.0,594
10020.0,595
10895.0,596
114.0,597
41043.0,598
576.0,599
15477.0,600
59146.0,601
124472.0,602
30528.0,603
538286.0,604
7300.0,605
10824.0,606
261246.0,607
275.0,608
25059.0,609
11827.0,610
8766.0,611
23570.0,612
47333.0,613
54850.0,614
51242.0,615
10112.0,616
4307.0,617
46029.0,618
32308.0,619
88893.0,620
52873.0,621
123505.0,623
44281.0,625
28121.0,626
12520.0,627
1592.0,628
166901.0,629
36447.0,630
19042.0,631
38884.0,632
47449.0,633
36259.0,634
41852.0,635
40926.0,636
9099.0,637
2021.0,638
61752.0,639
10988.0,640
11479.0,641
398959.0,642
287305.0,643
339428.0,644
12652.0,645
10684.0,647
954.0,648
68445.0,649
18989.0,650
10801.0,651
54285.0,652
8840.0,653
278978.0,654
124625.0,655
11107.0,656
16417.0,657
70934.0,658
10363.0,659
161070.0,660
10539.0,661
10543.0,662
18414.0,663
47502.0,664
11902.0,665
27098.0,666
25087.0,667
5801.0,668
896.0,670
3065.0,671
318177.0,672
2300.0,673
8069.0,674
288173.0,675
187851.0,676
27768.0,678
221917.0,679
8072.0,680
35797.0,681
88030.0,682
185191.0,683
83857.0,684
33245.0,685
124460.0,687
27281.0,688
105045.0,690
40001.0,691
29621.0,692
117730.0,693
20762.0,694
37144.0,695
48260.0,696
12656.0,697
38867.0,698
277270.0,699
25969.0,700
44103.0,701
753.0,702
43634.0,703
9103.0,704
90214.0,705
29649.0,706
10990.0,707
8866.0,708
12233.0,709
23449.0,710
36355.0,711
37667.0,712
90148.0,713
922.0,714
11876.0,715
52633.0,716
62364.0,717
11687.0,718
9304.0,719
503475.0,720
,721
73183.0,722
123067.0,723
9100.0,724
20759.0,725
46063.0,726
365371.0,727
32513.0,728
40651.0,729
,730
36915.0,731
40507.0,732
9802.0,733
25697.0,734
21588.0,735
664.0,736
11867.0,737
47119.0,738
314352.0,739
9323.0,741
10280.0,742
10535.0,743
124613.0,744
532.0,745
26744.0,746
16299.0,747
10547.0,748
245268.0,749
935.0,750
55613.0,751
215107.0,752
41007.0,753
35645.0,754
110465.0,755
255546.0,756
40751.0,757
275096.0,758
85778.0,759
11101.0,760
9826.0,761
9879.0,762
63564.0,763
22621.0,764
7095.0,765
26890.0,766
46732.0,767
124633.0,768
581579.0,769
,770
202425.0,771
196940.0,772
77771.0,773
181083.0,774
41225.0,775
188589.0,776
87190.0,777
627.0,778
32872.0,779
602.0,780
14553.0,781
9566.0,782
10545.0,783
9894.0,784
11543.0,785
9268.0,786
52059.0,787
9327.0,788
123763.0,789
81949.0,790
,791
42005.0,792
124306.0,793
183955.0,794
44535.0,795
44495.0,796
78285.0,797
11228.0,798
10779.0,799
26748.0,800
38223.0,801
9294.0,802
49963.0,803
11363.0,804
1645.0,805
31546.0,806
77056.0,807
36344.0,808
18550.0,809
11511.0,810
172198.0,812
34170.0,813
281085.0,814
109478.0,815
124645.0,816
12606.0,818
69895.0,819
35206.0,820
525936.0,821
151489.0,822
4837.0,823
12632.0,824
9098.0,825
282919.0,826
124614.0,827
18975.0,828
11962.0,829
2925.0,830
28628.0,831
3595.0,832
9308.0,833
92381.0,834
18555.0,835
12123.0,836
10830.0,837
3573.0,838
10546.0,839
18862.0,840
31417.0,841
9431.0,842
124619.0,843
297645.0,844
48144.0,845
46986.0,846
144982.0,847
47907.0,848
10061.0,849
36266.0,850
549.0,851
10478.0,852
66634.0,853
116690.0,854
213917.0,855
145925.0,856
100914.0,857
238.0,858
484245.0,859
159.0,860
11134.0,861
88224.0,862
132641.0,864
42758.0,865
9303.0,866
23945.0,867
37820.0,868
22479.0,869
9054.0,870
241058.0,871
11985.0,872
10232.0,873
59569.0,874
410921.0,875
38955.0,876
110513.0,877
114089.0,878
11015.0,879
9306.0,880
12559.0,881
58770.0,882
124851.0,884
3587.0,885
10723.0,886
56077.0,887
101230.0,889
253632.0,890
10987.0,891
44705.0,892
20318.0,893
43596.0,894
79782.0,895
26933.0,896
27854.0,897
981.0,898
872.0,899
2769.0,900
13320.0,901
164.0,902
426.0,903
567.0,904
3078.0,905
13528.0,906
28288.0,907
213.0,908
284.0,909
239.0,910
4808.0,911
289.0,912
963.0,913
11113.0,914
6620.0,915
804.0,916
26531.0,917
909.0,918
630.0,919
770.0,920
31044.0,921
599.0,922
15.0,923
62.0,924
121357.0,925
705.0,926
22490.0,927
223.0,928
25670.0,929
303.0,930
4174.0,931
8356.0,932
381.0,933
20758.0,934
29376.0,935
1859.0,936
18299.0,937
17281.0,938
64382.0,939
10907.0,940
32093.0,941
1939.0,942
22292.0,943
3598.0,944
3080.0,945
198.0,946
13562.0,947
1712.0,948
220.0,949
3529.0,950
3085.0,951
2897.0,952
1585.0,953
3083.0,954
900.0,955
43795.0,956
85638.0,957
50001.0,958
43905.0,959
22688.0,960
23114.0,961
26378.0,962
40206.0,963
22356.0,964
260.0,965
43488.0,966
22613.0,967
10331.0,968
488.0,969
22733.0,970
261.0,971
57575.0,972
32574.0,973
22657.0,974
76464.0,975
22649.0,976
176841.0,977
125587.0,979
39448.0,980
52855.0,981
39940.0,982
172868.0,983
85328.0,984
124632.0,985
11076.0,986
63945.0,987
58985.0,988
890.0,989
10861.0,990
1770.0,991
44465.0,992
2033.0,993
18203.0,994
9333.0,996
47260.0,997
9400.0,998
9401.0,999
12241.0,1000
25739.0,1001
161806.0,1002
11306.0,1003
9625.0,1004
10680.0,1005
6346.0,1006
18660.0,1007
35115.0,1008
14821.0,1009
14136.0,1010
10869.0,1011
22660.0,1012
19186.0,1013
31102.0,1014
6878.0,1015
15944.0,1016
18444.0,1017
20723.0,1018
173.0,1019
864.0,1020
24795.0,1021
11224.0,1022
81310.0,1023
15947.0,1024
9078.0,1025
29682.0,1026
8367.0,1027
433.0,1028
11360.0,1029
11114.0,1030
12335.0,1031
12092.0,1032
10948.0,1033
11229.0,1034
15121.0,1035
562.0,1036
10163.0,1037
48862.0,1038
117036.0,1039
47199.0,1040
11159.0,1041
9591.0,1042
30500.0,1043
41843.0,1044
55058.0,1045
10938.0,1046
11412.0,1047
10586.0,1049
42314.0,1050
27845.0,1051
108365.0,1052
23223.0,1053
49471.0,1054
38153.0,1055
25147.0,1056
9716.0,1057
43777.0,1058
454.0,1059
10218.0,1060
819.0,1061
38191.0,1062
56830.0,1063
27256.0,1065
31530.0,1066
66473.0,1067
28120.0,1068
1834.0,1069
26282.0,1070
37218.0,1071
252.0,1073
116356.0,1075
16372.0,1076
11561.0,1077
11302.0,1078
623.0,1079
583.0,1080
12614.0,1081
21711.0,1082
11575.0,1083
475.0,1084
11331.0,1085
521.0,1086
21202.0,1087
88.0,1088
500.0,1089
792.0,1090
8491.0,1091
402.0,1092
10537.0,1093
11386.0,1094
9504.0,1095
15764.0,1096
601.0,1097
67365.0,1098
25842.0,1099
2119.0,1100
744.0,1101
136311.0,1102
221.0,1103
702.0,1104
25750.0,1105
17642.0,1106
,1107
427043.0,1109
146341.0,1110
9305.0,1111
37616.0,1112
11112.0,1113
21612.0,1114
141210.0,1115
102461.0,1116
36998.0,1117
200383.0,1118
116844.0,1119
1630.0,1120
26626.0,1121
470646.0,1122
124837.0,1123
11816.0,1124
11843.0,1125
10379.0,1126
2756.0,1127
790.0,1128
1103.0,1129
11298.0,1130
4480.0,1131
4481.0,1132
575751.0,1133
49688.0,1134
10765.0,1135
762.0,1136
44497.0,1137
85588.0,1138
278621.0,1139
99479.0,1140
566972.0,1141
,1142
55049.0,1143
124829.0,1144
79306.0,1145
356054.0,1146
10548.0,1147
531.0,1148
104931.0,1149
4483.0,1150
18919.0,1151
31556.0,1152
26167.0,1153
26174.0,1154
572997.0,1155
61461.0,1156
117500.0,1157
218713.0,1158
217802.0,1159
127973.0,1160
659.0,1161
30892.0,1162
86369.0,1163
8074.0,1164
124676.0,1165
559489.0,1166
38554.0,1167
49763.0,1168
41326.0,1169
36555.0,1170
10608.0,1171
11216.0,1172
7452.0,1173
64567.0,1174
892.0,1175
1600.0,1176
26561.0,1177
975.0,1178
18129.0,1179
54405.0,1180
150823.0,1181
409.0,1183
38251.0,1184
10161.0,1185
1412.0,1186
41768.0,1187
10409.0,1188
14285.0,1189
2469.0,1190
10174.0,1191
31225.0,1192
510.0,1193
11455.0,1194
1891.0,1196
2493.0,1197
85.0,1198
68.0,1199
679.0,1200
429.0,1201
13446.0,1202
389.0,1203
947.0,1204
185.0,1206
595.0,1207
28.0,1208
335.0,1209
1892.0,1210
144.0,1211
1092.0,1212
769.0,1213
348.0,1214
766.0,1215
175.0,1216
11645.0,1217
10835.0,1218
539.0,1219
525.0,1220
240.0,1221
600.0,1222
530.0,1223
10705.0,1224
279.0,1225
3109.0,1226
311.0,1227
1578.0,1228
703.0,1230
9549.0,1231
1398.0,1232
387.0,1233
9277.0,1234
343.0,1235
37291.0,1236
490.0,1237
11235.0,1238
218.0,1240
763.0,1241
9665.0,1242
18971.0,1243
696.0,1244
379.0,1245
207.0,1246
37247.0,1247
1480.0,1248
9322.0,1249
826.0,1250
422.0,1251
829.0,1252
828.0,1253
3090.0,1254
9964.0,1255
3063.0,1256
13667.0,1257
694.0,1258
235.0,1259
832.0,1260
765.0,1261
5925.0,1262
11778.0,1263
4485.0,1264
137.0,1265
33.0,1266
982.0,1267
8428.0,1268
212.0,1269
105.0,1270
1633.0,1271
11202.0,1272
1554.0,1273
149.0,1274
8009.0,1275
903.0,1276
11673.0,1277
3034.0,1278
339.0,1279
10404.0,1280
914.0,1281
756.0,1282
288.0,1283
910.0,1284
2640.0,1285
16633.0,1286
665.0,1287
11031.0,1288
11314.0,1289
15143.0,1290
89.0,1291
10322.0,1292
783.0,1293
10644.0,1295
11257.0,1296
14370.0,1297
12104.0,1298
625.0,1299
8816.0,1300
830.0,1301
2323.0,1302
983.0,1303
642.0,1304
655.0,1305
10341.0,1306
639.0,1307
266022.0,1308
168450.0,1309
30180.0,1310
31388.0,1311
41801.0,1312
66034.0,1313
348138.0,1314
96288.0,1315
,1316
61536.0,1317
18762.0,1318
331367.0,1319
8077.0,1320
814.0,1321
41671.0,1322
27214.0,1323
52263.0,1324
33519.0,1325
16235.0,1326
11449.0,1327
41848.0,1328
25944.0,1329
24913.0,1330
49126.0,1331
32076.0,1332
571.0,1333
8851.0,1334
37843.0,1335
32146.0,1336
30346.0,1337
6114.0,1339
229.0,1340
13549.0,1341
9529.0,1342
1598.0,1343
11349.0,1344
7340.0,1345
6217.0,1346
377.0,1347
653.0,1348
28198.0,1349
794.0,1350
31640.0,1351
8744.0,1352
25189.0,1353
145.0,1354
2212.0,1355
199.0,1356
7863.0,1357
12498.0,1358
9279.0,1359
53234.0,1360
17204.0,1361
21539.0,1363
85589.0,1364
12709.0,1365
20539.0,1366
11674.0,1367
199512.0,1368
64900.0,1369
1573.0,1370
152.0,1371
174.0,1372
172.0,1373
154.0,1374
157.0,1375
168.0,1376
364.0,1377
11967.0,1378
9086.0,1379
621.0,1380
9037.0,1381
10173.0,1382
55687.0,1383
168535.0,1384
8845.0,1385
46681.0,1386
578.0,1387
579.0,1388
17692.0,1389
17795.0,1390
75.0,1391
13891.0,1392
9390.0,1393
378.0,1394
10896.0,1395
2322.0,1396
41240.0,1397
26949.0,1398
9819.0,1399
49799.0,1400
31908.0,1401
46027.0,1404
3179.0,1405
1802.0,1406
4232.0,1407
9361.0,1408
2928.0,1409
30285.0,1410
10549.0,1411
58102.0,1412
18451.0,1413
27265.0,1414
49935.0,1415
8818.0,1416
36758.0,1417
36040.0,1419
74239.0,1420
,1421
9415.0,1422
55146.0,1423
303693.0,1424
12145.0,1425
42424.0,1426
34314.0,1427
2892.0,1428
9404.0,1429
85242.0,1430
9622.0,1431
8860.0,1432
197537.0,1433
,1434
66597.0,1436
14832.0,1437
9619.0,1438
40506.0,1439
31000.0,1440
4104.0,1441
26306.0,1442
203829.0,1443
43775.0,1444
14908.0,1445
784.0,1446
12489.0,1447
168283.0,1448
16448.0,1449
55936.0,1450
17894.0,1453
28059.0,1454
58911.0,1455
17949.0,1456
1968.0,1457
61563.0,1458
66.0,1459
20735.0,1460
11419.0,1461
333165.0,1462
25796.0,1463
638.0,1464
25624.0,1465
9366.0,1466
60083.0,1467
21915.0,1468
90928.0,1470
50091.0,1471
18420.0,1472
19952.0,1473
9446.0,1474
28005.0,1475
9403.0,1476
27322.0,1477
10003.0,1479
9311.0,1480
11844.0,1482
884.0,1483
49806.0,1484
1624.0,1485
88423.0,1486
16052.0,1487
4477.0,1488
24662.0,1489
18423.0,1490
76996.0,1493
6499.0,1495
50512.0,1496
9405.0,1497
12723.0,1498
9360.0,1499
9434.0,1500
118991.0,1501
21626.0,1502
13982.0,1503
93946.0,1504
77223.0,1507
31465.0,1508
12793.0,1509
102878.0,1510
105763.0,1511
9611.0,1513
47694.0,1514
10357.0,1515
9977.0,1516
816.0,1517
2163.0,1518
124680.0,1519
16399.0,1520
124843.0,1522
31017.0,1523
24645.0,1524
49478.0,1525
12499.0,1526
18.0,1527
68545.0,1528
1811.0,1529
109614.0,1531
60082.0,1532
24183.0,1533
53023.0,1534
64802.0,1535
11239.0,1537
50850.0,1538
15321.0,1539
2058.0,1541
9450.0,1542
125021.0,1543
330.0,1544
38523.0,1545
16375.0,1546
33660.0,1547
59232.0,1548
45671.0,1549
17770.0,1550
15170.0,1551
1701.0,1552
201445.0,1553
26422.0,1554
124642.0,1555
1639.0,1556
49235.0,1557
106129.0,1558
291634.0,1559
107743.0,1561
415.0,1562
47686.0,1563
65889.0,1564
11103.0,1565
11970.0,1566
34941.0,1567
407992.0,1568
8874.0,1569
17991.0,1570
11956.0,1571
266.0,1572
754.0,1573
37567.0,1574
43771.0,1575
124834.0,1577
249358.0,1578
111367.0,1579
607.0,1580
18080.0,1581
38225.0,1582
17834.0,1583
686.0,1584
65046.0,1585
4421.0,1586
9387.0,1587
10603.0,1588
2142.0,1589
8413.0,1590
10336.0,1591
20737.0,1592
9413.0,1593
14585.0,1594
18519.0,1595
49462.0,1596
8834.0,1597
9458.0,1598
8854.0,1599
38295.0,1600
22073.0,1601
37244.0,1602
4961.0,1603
9416.0,1604
26180.0,1605
17832.0,1606
9772.0,1608
6072.0,1609
1669.0,1610
468.0,1611
32519.0,1612
108401.0,1613
10806.0,1614
9433.0,1615
6623.0,1616
2118.0,1617
978.0,1619
9437.0,1620
29461.0,1621
56651.0,1622
10351.0,1623
66588.0,1624
2649.0,1625
14289.0,1626
10155.0,1627
75250.0,1628
20457.0,1629
,1630
18355.0,1631
33657.0,1632
55306.0,1633
68924.0,1635
36434.0,1636
2255.0,1639
28353.0,1640
9427.0,1641
172545.0,1642
17589.0,1643
3597.0,1644
1813.0,1645
36797.0,1646
12628.0,1647
33344.0,1648
25099.0,1649
45019.0,1650
63437.0,1651
62422.0,1652
782.0,1653
29911.0,1654
9827.0,1655
1959.0,1656
251481.0,1657
8067.0,1658
125052.0,1659
45153.0,1660
10871.0,1661
14398.0,1662
10890.0,1663
99002.0,1664
1281.0,1665
32332.0,1666
9770.0,1667
12616.0,1668
34838.0,1669
14905.0,1670
14583.0,1671
11975.0,1672
4995.0,1673
9281.0,1674
45928.0,1675
563.0,1676
61337.0,1677
19931.0,1678
31535.0,1679
10215.0,1680
9823.0,1681
37165.0,1682
45609.0,1683
38904.0,1684
45565.0,1685
9407.0,1686
4824.0,1687
9444.0,1688
9414.0,1689
8078.0,1690
29938.0,1692
11831.0,1693
2895.0,1694
39177.0,1695
19601.0,1696
124606.0,1697
42832.0,1698
22797.0,1699
2639.0,1701
9574.0,1702
10371.0,1703
489.0,1704
167738.0,1705
293820.0,1706
9714.0,1707
102406.0,1708
531591.0,1709
8197.0,1711
6283.0,1713
279698.0,1714
49728.0,1715
64562.0,1716
4233.0,1717
191874.0,1718
10217.0,1719
438108.0,1720
597.0,1721
714.0,1722
52537.0,1723
12799.0,1724
62394.0,1725
9922.0,1726
547.0,1727
25994.0,1728
184.0,1729
9746.0,1730
9438.0,1731
115.0,1732
26941.0,1733
27103.0,1734
9410.0,1735
,1738
32302.0,1739
216794.0,1740
88863.0,1742
154821.0,1743
41417.0,1744
12538.0,1746
586.0,1747
2666.0,1748
46338.0,1749
54007.0,1750
11258.0,1752
9490.0,1753
9411.0,1754
25719.0,1755
9033.0,1756
11220.0,1757
21253.0,1759
6116.0,1760
9457.0,1762
281289.0,1764
43911.0,1765
39424.0,1767
44361.0,1768
11702.0,1769
2923.0,1770
12238.0,1771
11568.0,1772
41577.0,1773
,1774
66894.0,1776
11003.0,1777
10153.0,1779
49645.0,1780
47112.0,1781
102732.0,1782
30949.0,1783
2898.0,1784
9558.0,1785
83593.0,1787
320011.0,1788
,1789
26269.0,1791
11808.0,1792
6970.0,1793
47452.0,1794
18205.0,1795
36943.0,1796
21736.0,1797
17941.0,1798
10668.0,1799
9313.0,1801
42807.0,1804
617.0,1805
36568.0,1806
37272.0,1807
5910.0,1809
9440.0,1810
53092.0,1811
32911.0,1812
44308.0,1814
124821.0,1815
32456.0,1816
93350.0,1817
62695.0,1819
32144.0,1820
17127.0,1821
40688.0,1822
17133.0,1824
19848.0,1825
17644.0,1826
1774.0,1827
30265.0,1829
558884.0,1830
2157.0,1831
70581.0,1832
8838.0,1833
29193.0,1834
795.0,1835
16980.0,1836
27472.0,1837
47881.0,1839
9469.0,1840
12488.0,1841
98499.0,1842
81367.0,1843
267.0,1844
16148.0,1845
21252.0,1846
73135.0,1847
9449.0,1848
6264.0,1849
90414.0,1850
188870.0,1851
215373.0,1852
78149.0,1853
15513.0,1854
31220.0,1855
13907.0,1856
29825.0,1857
10622.0,1858
30020.0,1859
17139.0,1860
34582.0,1861
10216.0,1862
9771.0,1863
24560.0,1864
76330.0,1865
9448.0,1866
38618.0,1867
18316.0,1869
78373.0,1870
77514.0,1871
49474.0,1872
4415.0,1873
39467.0,1874
55561.0,1875
8656.0,1876
209345.0,1877
58680.0,1878
35161.0,1879
35796.0,1880
18937.0,1881
929.0,1882
9452.0,1883
1878.0,1884
9844.0,1885
40505.0,1886
14342.0,1887
9715.0,1888
26610.0,1889
20064.0,1890
40961.0,1891
1965.0,1892
312.0,1893
6068.0,1894
15037.0,1895
50043.0,1896
37636.0,1897
17044.0,1898
60951.0,1899
21334.0,1900
416437.0,1901
32284.0,1902
51955.0,1903
37410.0,1904
47481.0,1905
53765.0,1906
10674.0,1907
136134.0,1908
846.0,1909
12655.0,1910
3050.0,1911
1389.0,1912
11020.0,1913
20862.0,1914
108548.0,1915
9464.0,1916
95.0,1917
944.0,1918
35680.0,1919
11551.0,1920
473.0,1921
102304.0,1922
544.0,1923
10513.0,1924
28966.0,1925
65203.0,1926
143.0,1927
42861.0,1928
33680.0,1929
56164.0,1930
12311.0,1931
43277.0,1932
43278.0,1933
34106.0,1934
43266.0,1935
27367.0,1936
17661.0,1937
28580.0,1938
887.0,1939
33667.0,1940
23383.0,1941
25430.0,1942
27191.0,1943
11426.0,1944
654.0,1945
15919.0,1946
1725.0,1947
5769.0,1948
874.0,1949
10633.0,1950
17917.0,1951
3116.0,1952
1051.0,1953
1366.0,1954
12102.0,1955
16619.0,1956
9443.0,1957
11050.0,1958
606.0,1959
746.0,1960
380.0,1961
403.0,1962
11485.0,1963
466.0,1964
13820.0,1965
15389.0,1966
13597.0,1967
2108.0,1968
10014.0,1969
10072.0,1970
10131.0,1971
10160.0,1972
11284.0,1973
4488.0,1974
9725.0,1975
9728.0,1976
9730.0,1977
9731.0,1978
10225.0,1979
10281.0,1980
10283.0,1981
948.0,1982
11281.0,1983
10676.0,1984
11357.0,1985
11361.0,1986
36599.0,1987
39929.0,1988
41828.0,1989
41769.0,1990
10585.0,1991
11186.0,1992
11187.0,1993
609.0,1994
11133.0,1995
10306.0,1996
